"Data";"A25 - Delft3D";"A25 - Model A";"A25 - Model B";"A35 - Delft3D";"A35 - Model A";"A35 - Model B";"B12 - Delft3D";"B12 - Model A";"B12 - Model B";"T25 - Delft3D";"T25 - Model A";"T25 - Model B";"T35 - Delft3D";"T35 - Model A";"T35 - Model B"
2012-04-18;0,1184292;0,0453916947192688;0,1149205133228;0,145372;0,0704176319099264;0,178284908954755;0,0581853;0,0257468489615819;0,0651167103437439;0,09398149;0,0392639446664123;0,0993924070830046;0,09390799;0,0509015203970473;0,128896517295973
2012-04-19;0,1179409;0,0453521157808438;0,115511715277397;0,144963;0,0703562317984162;0,179202077481463;0,0579961;0,0257243991950333;0,0654519570973304;0,09358632;0,0392297087724258;0,0999037169518514;0,09359861;0,0508571372085809;0,129559615226698
2012-04-20;0,1173995;0,0453665093167972;0,116007580018014;0,144337;0,0703785609650825;0,179971342314732;0,0577516;0,0257325634241618;0,065733122407072;0,09316054;0,0392421592218467;0,100332571887577;0,09319617;0,0508732778895679;0,130115781669922
2012-04-21;0,1179574;0,0454417881439709;0,116584275827837;0,145246;0,070495343490505;0,180866005977625;0,0581076;0,0257752627021956;0,0660600302406538;0,09360096;0,0393072756208483;0,100831335742898;0,0937923;0,0509576943622407;0,130762609055865
2012-04-22;0,1183334;0,045640495342863;0,117125556827192;0,145627;0,07080360451658;0,181705729379207;0,0582501;0,0258879724009433;0,066366763548083;0,09389178;0,0394791579114385;0,101299470454794;0,09403465;0,0511805214366649;0,131369715843154
2012-04-23;0,1190008;0,0458926246591082;0,117704223731488;0,146772;0,0711947410338406;0,182603451706787;0,0586658;0,0260309839246218;0,0666946150084504;0,09440424;0,0396972504850482;0,101799939587389;0,09473137;0,0514632552189773;0,132018754849879
2012-04-24;0,1193212;0,0459083542256595;0,118154961961848;0,147752;0,0712191428288025;0,183302710093974;0,0590118;0,0260399059703117;0,0669501322967641;0,09464515;0,0397108566047253;0,102189766556274;0,0953084;0,0514808941033062;0,132524307828311
2012-04-25;0,1192338;0,0460045918797231;0,118644785320327;0,146639;0,0713684394730815;0,184062604499397;0,0585772;0,0260944934088049;0,0672277011093307;0,094566;0,0397941024484275;0,102613396788261;0,09457832;0,0515888134692073;0,133073699632497
2012-04-26;0,1199356;0,0462279443182505;0,119096080712921;0,146752;0,0717149334715912;0,184762726126949;0,0586054;0,0262211822565233;0,0674833564991647;0,0951008;0,039987302941198;0,103003704523309;0,09463127;0,0518392773211465;0,133579877027694
2012-04-27;0,1206021;0,046234246302056;0,119530630938034;0,147582;0,0717247099467517;0,185436870559305;0,0588922;0,0262247568361066;0,0677296532478031;0,09560668;0,0399927541750626;0,103379530885425;0,09511408;0,0518463442649828;0,134067273123099
2012-04-28;0,1217361;0,0461588971588207;0,119828994580481;0,148115;0,0716078183377054;0,185899739278301;0,0590806;0,0261820176737497;0,0678987955933348;0,09647774;0,0399275769524682;0,103637573201528;0,09543867;0,0517618489410031;0,134401920710247
2012-04-29;0,1220979;0,0459913398808388;0,120012704658282;0,148338;0,0713478812104902;0,18618473602955;0,059152;0,0260869766765961;0,0680029503868846;0,09675214;0,0397826394318089;0,103796455184218;0,09555725;0,0515739528896304;0,134607970276378
2012-04-30;0,1223578;0,0458036178468052;0,12024263796948;0,148738;0,0710566618326785;0,186541443890848;0,0592853;0,0259804979278532;0,0681332946358126;0,09694615;0,039620259339976;0,103995315343016;0,09578068;0,0513634444033657;0,134865865330773
2012-05-01;0,1220958;0,0456533291828967;0,120305901553369;0,148777;0,0708235140755658;0,186639586325973;0,0592789;0,0258952519471904;0,0681691326774225;0,09673486;0,0394902592194653;0,104050027988042;0,09576141;0,0511949130995955;0,134936822685495
2012-05-02;0,1221202;0,0459548925571154;0,120696286482593;0,148284;0,0712913392760695;0,187245219617936;0,0590694;0,0260663032088006;0,0683900095294638;0,09674131;0,0397511123934208;0,104387663736224;0,09540081;0,0515330814437987;0,135374686779876
2012-05-03;0,1222412;0,0462801041733373;0,120973180560492;0,148842;0,0717958507737253;0,187674786282634;0,0592583;0,026250768107395;0,0685465759069287;0,0968268;0,0400324213637773;0,104627142092929;0,09572132;0,0518977685483198;0,135685258333982
2012-05-04;0,1224889;0,046931349059314;0,121544348393532;0,149182;0,0728061484272398;0,18856088219115;0,0593882;0,0266201639587714;0,0688697271519942;0,09701931;0,0405957500371263;0,105121132130248;0,09594973;0,0526280641464911;0,13632589236699
2012-05-05;0,1224661;0,047588263999357;0,121566445800156;0,15006;0,0738252422224852;0,188595162727052;0,0596756;0,0269927759497204;0,0688815615920801;0,09698735;0,0411639833233235;0,105140244452581;0,09640484;0,0533647180525972;0,136350679567831
2012-05-06;0,1221764;0,0474102466838756;0,121188072664987;0,150444;0,0735490780943844;0,188008163236144;0,0597796;0,0268918018626634;0,068667113819691;0,09674955;0,0410099978405616;0,104812997956012;0,096535;0,0531650922824855;0,135926291993384
2012-05-07;0,1220736;0,0473016507270337;0,121374127621766;0,150889;0,0733806096077352;0,188296803910583;0,0599347;0,0268302046097752;0,0687726844499886;0,09666452;0,0409160620299071;0,104973914953868;0,09681492;0,0530433145135256;0,136134976307766
2012-05-08;0,1224;0,0472883334548278;0,121857821495741;0,151381;0,073359950084489;0,189047196359509;0,0601013;0,0268226508535609;0,0690469156525127;0,09690769;0,0409045425516803;0,105392254080661;0,09711749;0,0530283807374898;0,136677498599992
2012-05-09;0,1224346;0,0474294195316366;0,122326915313396;0,152247;0,0735788215649609;0,189774937612788;0,0603679;0,0269026769890168;0,0693127322784111;0,09690785;0,0410265824082505;0,105797963865449;0,09759299;0,0531865924072862;0,137203644870369
2012-05-10;0,1225683;0,0477853171816491;0,122807233794914;0,153174;0,0741309373181001;0,190520096303603;0,0606485;0,0271045474654845;0,0695846756029886;0,0969798;0,0413344348848638;0,106213382612269;0,09810101;0,0535856903392628;0,137742384155482
2012-05-11;0,1229275;0,0480555715977962;0,123308183296493;0,15336;0,0745501919001547;0,19129726431156;0,0606998;0,0272578398172412;0,0698683613195707;0,09724763;0,0415682057212928;0,106646648791501;0,09820663;0,0538887493186858;0,138304265724755
2012-05-12;0,123655;0,047936412065144;0,123757918983311;0,153388;0,0743653357902262;0,191994981052242;0,0606958;0,0271902507459693;0,0701234738642492;0,09780113;0,0414651323876032;0,107035621233625;0,09821789;0,0537551257247814;0,138808704511244
2012-05-13;0,1243442;0,0480568762449035;0,124274746797333;0,153432;0,0745522158422071;0,192796782215884;0,0606925;0,0272585798326168;0,0704164403041273;0,09832299;0,0415693342447407;0,107482620438516;0,09822496;0,0538902123290835;0,139388394511548
2012-05-14;0,1239149;0,048109090395409;0,124825751003419;0,153264;0,0746332173746136;0,193651602064356;0,0606188;0,0272881964806631;0,0707288057216613;0,09799034;0,0416144996330112;0,107959178173401;0,09804474;0,0539487644422709;0,140006415946036
2012-05-15;0,1240545;0,0481472239228596;0,125330863450192;0,153485;0,0746923751724453;0,194435225421128;0,0606938;0,0273098263884626;0,0710151762213646;0,0980946;0,0416474852424055;0,108396045117152;0,0981842;0,0539915267699906;0,140572963537969
2012-05-16;0,1237063;0,0487770056127452;0,126172131841039;0,153738;0,0756693762625401;0,195740352121651;0,0607614;0,0276670479936161;0,0714916864414142;0,09781821;0,0421922481902645;0,109123646755522;0,09825106;0,054697753883379;0,141516548871931
2012-05-17;0,1235256;0,0489031332586955;0,126704337383041;0,154072;0,0758650422362633;0,196566005227779;0,0608583;0,0277385894830944;0,0717933809279034;0,0976695;0,042301348961719;0,109583946226282;0,09838234;0,0548391914080777;0,142113483247037
2012-05-18;0,1237158;0,0488268215800535;0,127116337095487;0,155094;0,0757466574143202;0,19720517518458;0,0611758;0,0276953043562414;0,0720270618745132;0,09779115;0,0422353391432681;0,109940282149273;0,09890914;0,0547536167122892;0,142575593533686
2012-05-19;0,1238825;0,0488905573223557;0,127640873729769;0,155996;0,0758455327717771;0,198018931629081;0,0614574;0,0277314562236845;0,0723244012555391;0,09789574;0,0422904707411188;0,110393949649285;0,09939505;0,0548250889542242;0,143163926610829
2012-05-20;0,1239138;0,0491133485127643;0,128134602315676;0,156196;0,0761911560875839;0,198784894995245;0,0615182;0,0278578267230654;0,0726041559307371;0,09791441;0,0424831857526747;0,110820972876171;0,09949055;0,0550749234315003;0,143717706388807
2012-05-21;0,1238832;0,0493284115043461;0,128702391225134;0,156252;0,0765247903938665;0,199665753593198;0,061535;0,027979813672346;0,0729258884763006;0,09788762;0,0426692158503277;0,111312049481272;0,0995309;0,0553160916302281;0,144354553200189
2012-05-22;0,1239431;0,0494657931463236;0,129206087813407;0,156416;0,0767379150625043;0,200447179656172;0,0615838;0,0280577385968937;0,0732113580375383;0,09792614;0,0427880513602628;0,111747693220415;0,09963435;0,0554701492060588;0,144919511944145
2012-05-23;0,1241611;0,0498140722132145;0,12979139789482;0,156281;0,077278211856575;0,201355219715506;0,0615369;0,0282552876989305;0,0735429417446119;0,09809119;0,043089313740869;0,112253922570831;0,09960603;0,0558607037807856;0,14557601047328
2012-05-24;0,1245089;0,0499260159834983;0,130264605738177;0,15626;0,0774518739165445;0,202089348118818;0,0615191;0,0283187838817347;0,0738111359044835;0,09835055;0,0431861454196454;0,112663197687856;0,09962758;0,0559862357341896;0,146106773853141
2012-05-25;0,1247306;0,0501440259712225;0,130765843308009;0,15637;0,0777900799950617;0,202866962136813;0,0615431;0,0284424424113571;0,0740951350545996;0,09851196;0,0433747246773195;0,113096716562236;0,09969339;0,056230708647253;0,146668976624951
2012-05-26;0,1248526;0,0503616408023924;0,131230736985346;0,156722;0,0781276730541936;0,203588193813156;0,0616364;0,0285658768022646;0,0743585604655735;0,09858793;0,0435629621234535;0,113498802680497;0,09986979;0,0564747384380771;0,147190415964969
2012-05-27;0,1251172;0,0505886840886427;0,131794964773504;0,156912;0,0784798927864082;0,204463529545515;0,0616738;0,0286946591540798;0,0746782458337994;0,0987735;0,0437593552099717;0,113986801002326;0,09997265;0,0567293411476158;0,147823269665975
2012-05-28;0,1255402;0,0508537431886756;0,132267354732627;0,157141;0,0788910877033623;0,205196390169278;0,0617193;0,0288450046447394;0,0749458597080496;0,09907944;0,0439886320832276;0,114395371254589;0,10008043;0,0570265741826498;0,148353116536022
2012-05-29;0,1255975;0,0509924585113196;0,132667882564344;0,15747;0,0791062813547699;0,205817764668059;0,0618013;0,0289236860529323;0,0751728222208753;0,0991041;0,0441086212307217;0,114741788038677;0,10023671;0,0571821273266472;0,148802360912538
2012-05-30;0,1258462;0,0511565315385042;0,132962267191212;0,157678;0,0793608132488991;0,206274469734545;0,0618511;0,0290167507308589;0,075339565835292;0,09928319;0,0442505448645598;0,114996402151959;0,10032677;0,057366116194908;0,149132552070842
2012-05-31;0,1259977;0,0513239325081095;0,133165773279633;0,157787;0,0796205078897785;0,206590189171751;0,0618863;0,0291117030675607;0,075454839389961;0,09940042;0,04439534717803;0,115172417448993;0,10035977;0,0575538369645675;0,14936081332864
2012-06-01;0,125977;0,0514210696977492;0,133417646530265;0,158106;0,0797712000132411;0,206980943250149;0,0619802;0,0291668007361028;0,0755975387629056;0,09937448;0,0444793711225567;0,115390264317407;0,1005101;0,0576627650552752;0,149643323114821
2012-06-02;0,1256117;0,0516758650110368;0,133643242713702;0,158344;0,0801664723795722;0,207330931580498;0,0620541;0,0293113244532256;0,0757252219925683;0,09908683;0,0446997697911691;0,11558538541071;0,1006292;0,0579484884440271;0,149896360264858
2012-06-03;0,1254818;0,051588253259075;0,13343099640162;0,158549;0,0800305573814918;0,207001659929848;0,0621142;0,0292616297555729;0,0756049220742987;0,09897957;0,0446239853772486;0,115401822270228;0,1007318;0,0578502420267676;0,149658304512233
2012-06-04;0,1252908;0,0517305991853472;0,133608685712367;0,158832;0,080251383307955;0,207277326284325;0,0621902;0,02934237049651;0,0757054890660114;0,09881797;0,0447471150071778;0,115555507599712;0,1008764;0,0580098664716004;0,149857608106167
2012-06-05;0,1247593;0,0522170041988947;0,133788888241978;0,159396;0,0810059594350409;0,207556890966091;0,0623274;0,0296182667038541;0,0758072442497357;0,09836936;0,0451678567233774;0,115711367021419;0,1011731;0,0585553132735195;0,150059730692241
2012-06-06;0,124568;0,052217349921074;0,133691907299891;0,15973;0,081006495765251;0,207406439075807;0,0624148;0,0296184628026512;0,0757520940411637;0,09820369;0,045168155774043;0,115627494912698;0,1013378;0,0585557009608414;0,149950959199761
2012-06-07;0,1247154;0,052444890355872;0,133240932767555;0,159813;0,0813594867403913;0,206706809503183;0,0624579;0,0297475271445672;0,0754960717249316;0,09832794;0,0453649788954649;0,115237458623073;0,1013614;0,0588108611648094;0,149445142122991
2012-06-08;0,1246856;0,0521092385258686;0,132539183800531;0,159973;0,0808387789950373;0,205618132235942;0,0625077;0,0295571404003793;0,0750982496703779;0,09830167;0,0450746391105784;0,114630531203562;0,1014361;0,0584344665715498;0,148658050444767
2012-06-09;0,1250345;0,0520543919290478;0,13185617193575;0,160323;0,0807536936619091;0,204558524635008;0,062623;0,0295260305893635;0,0747107795594213;0,09856729;0,0450271966487793;0,114039810801948;0,1016199;0,0583729624751716;0,147891976038535
2012-06-10;0,1255289;0,0517728512833573;0,131119209749714;0,161235;0,080316930380024;0,203415217741735;0,0629259;0,0293663365192044;0,074292908082336;0,09894243;0,0447836631917866;0,113402427218662;0,102055;0,058057247298467;0,147065388320467
2012-06-11;0,125895;0,0513251975531254;0,130849035569512;0,162138;0,0796224703958014;0,20299607074439;0,0632124;0,0291124206200371;0,0741398964393282;0,09920902;0,0443964414455565;0,11316875643958;0,1024825;0,0575552555658133;0,1467623549166
2012-06-12;0,1258742;0,0509404082265442;0,130569920213968;0,161973;0,0790255340326707;0,202563053023908;0,063166;0,028894162351982;0,0739818273829865;0,0992001;0,0440635975867725;0,112927351084067;0,1023874;0,0571237589698683;0,146449293096698
2012-06-13;0,1255544;0,0506684947863652;0,130460230952793;0,161173;0,0786037057519619;0,202392880527865;0,0628928;0,0287399289769513;0,0739197626746183;0,09895487;0,0438283916898508;0,112832481602882;0,1020087;0,0568188395874328;0,146326263655797
2012-06-14;0,1259812;0,0503697192638828;0,130278465216385;0,160668;0,0781402054377308;0,202110890476908;0,062698;0,0285704590265926;0,0738168039512555;0,09927159;0,0435699500155537;0,112675274013644;0,1017678;0,0564837974955736;0,146122392310836
2012-06-15;0,1266415;0,050344810067022;0,130234424191169;0,160764;0,0781015629797534;0,202042561533775;0,0626998;0,0285563301571311;0,0737917793108765;0,09976244;0,0435484034896248;0,112637182188275;0,101809;0,0564558647206481;0,146072994027064
2012-06-16;0,1267783;0,0501535842729181;0,129759761279774;0,161172;0,0778049081034776;0,201306179561743;0,0628222;0,0284478640232093;0,0735227532101167;0,09985683;0,0433829926353942;0,112226655893457;0,1019968;0,0562414271738849;0,14554060502345
2012-06-17;0,1267322;0,0504483182903199;0,129497960218966;0,161526;0,0782621386976885;0,200900026318681;0,0629355;0,0286150415713669;0,0733740576247507;0,09981566;0,0436379383963346;0,112000229535554;0,102158;0,0565719371865924;0,145246965704409
2012-06-18;0,1267653;0,0502559874638761;0,129479817674767;0,161727;0,0779637695483273;0,200871880111856;0,0629905;0,0285059486465548;0,0733639559574073;0,09983246;0,043471571685996;0,111984537758957;0,1022515;0,0563562604742388;0,145226618646332
2012-06-19;0,1266598;0,0498558434935506;0,129355599183661;0,161903;0,0773430130203408;0,200679167360612;0,0630439;0,0282789809946401;0,073293751072911;0,0997462;0,0431254460168262;0,111877103018092;0,1023348;0,0559075454264035;0,145087292964397
2012-06-20;0,1266105;0,0498563694190436;0,128958244078023;0,162097;0,0773438289058901;0,200062714508145;0,063101;0,0282792793074553;0,0730681885523556;0,09970198;0,0431259009438693;0,111533434203268;0,1024264;0,055908135190839;0,144641611693048
2012-06-21;0,1265887;0,0497975781746418;0,128369042623289;0,162188;0,077252624110973;0,199148636882447;0,0631329;0,0282459320332625;0,0727337726849024;0,09968559;0,0430750463507253;0,111023844283933;0,1024688;0,05584220762976;0,143980753295597
2012-06-22;0,1266745;0,0493256605229474;0,127646314267416;0,162276;0,0765205227057636;0,198027401855212;0,0631606;0,0279782532745022;0,0723239338991167;0,09974983;0,0426668362436159;0,110398768242543;0,1025174;0,0553130067236909;0,143170123676367
2012-06-23;0,1267704;0,0478945291492122;0,126028180543484;0,162999;0,0743003614424818;0,195517063130293;0,0633838;0,0271664941288782;0,0714070898211311;0,0998073;0,0414289035465392;0,108999278917819;0,1028797;0,0537081588927921;0,14135519705502
2012-06-24;0,1267546;0,0500910463245309;0,126123745816084;0,163111;0,0777078909231947;0,195665320375416;0,0634161;0,0284123915624112;0,071458946879768;0,09979137;0,0433288971326771;0,109081937995277;0,1029319;0,0561712981188869;0,141462389791687
2012-06-25;0,1267311;0,0556209131123615;0,128349943134537;0,163056;0,0862865555089669;0,199118984980385;0,0633932;0,0315490148113225;0,0727160992803193;0,09977064;0,0481122475872667;0,111007340380622;0,1029023;0,0623724022819845;0,143959335156606
2012-06-26;0,1267515;0,0545624363075319;0,128089136889994;0,162971;0,0846445055593306;0,198714376537864;0,0633492;0,0309486309174883;0,072568940575308;0,09977685;0,0471966621491697;0,110781780888572;0,1028625;0,0611854433238744;0,143666815009895
2012-06-27;0,1268916;0,0536773407197267;0,127888853305822;0,162807;0,0832714276054751;0,198403661255912;0,0632744;0,0304465914462432;0,0724561443238583;0,09987397;0,0464310519555208;0,110608565070377;0,1027884;0,0601929112892227;0,14344217694884
2012-06-28;0,1269564;0,0529156658132707;0,128065406470631;0,163355;0,0820898162219485;0,198677564996715;0,0634513;0,0300145580336192;0,0725570585561398;0,09991638;0,0457722010012693;0,110761271409969;0,1030534;0,0593387812324652;0,14364020760009
2012-06-29;0,1271998;0,0545966113088822;0,129983283530753;0,163416;0,0846975223651689;0,201652914176416;0,06345;0,0309680154900069;0,0736433518898449;0,10009043;0,0472262236222605;0,112420016488083;0,1030876;0,0612237666237437;0,145791336355157
2012-06-30;0,1278257;0,0549797128300342;0,131406414127167;0,163072;0,0852918403801154;0,203860723679991;0,0633009;0,0311853164095486;0,0744503163894268;0,1005548;0,0475576075245616;0,113650863731353;0,1029235;0,0616533705416776;0,147387546946962
2012-07-01;0,1291146;0,0545444881942515;0,131773803497219;0,162914;0,0846166620597151;0,204430682102176;0,0632044;0,0309384504788721;0,0746592325007248;0,1015246;0,0471811369802799;0,113968619363516;0,1028431;0,0611653165967301;0,147799619429351
2012-07-02;0,1304712;0,054265542579383;0,132586221438627;0,16293;0,0841839245346639;0,205691044274009;0,0631806;0,0307802283490545;0,0751204328879219;0,1025547;0,046939848232308;0,114671270034007;0,1028436;0,0608525114460806;0,148710841609328
2012-07-03;0,1313069;0,0547717439459822;0,133811608998894;0,163167;0,0849692113966314;0,207592080758127;0,0632431;0,0310673533442894;0,075815083059015;0,1031886;0,0473777138500413;0,115731092268512;0,1029568;0,0614201575616601;0,150085260235899
2012-07-04;0,1319021;0,0549967853782302;0,134949853536877;0,163533;0,0853183255867609;0,209357927274608;0,0633498;0,0311950002145378;0,0764605917619127;0,1036365;0,0475723753271702;0,116715547013287;0,1031367;0,0616725154241413;0,151361938557349
2012-07-05;0,1326474;0,055284262433893;0,136139271474897;0,163747;0,0857642982170716;0,211203161862709;0,0634006;0,0313580615053278;0,0771350859798497;0,1041979;0,047821043795625;0,117744259430742;0,103243;0,0619948875960331;0,15269601297876
2012-07-06;0,13329;0,055308202203829;0,137284408492941;0,1639;0,085801436771113;0,212979700535501;0,0634315;0,031371640501321;0,0777847331314137;0,104681;0,0478417517645146;0,118734673433295;0,103321;0,0620217332711117;0,153980421192718
2012-07-07;0,1342746;0,0551516262775838;0,138360802377479;0,163825;0,0855585353767394;0,214649595105487;0,0633801;0,0312828282913124;0,0783955250216399;0,1054254;0,0477063131442514;0,119665634585206;0,1032852;0,0618461515319246;0,155187727463502
2012-07-08;0,1345836;0,0552838888511301;0,139422350195782;0,163906;0,08576371866582;0,216296458710358;0,0633896;0,0313578496035905;0,0789976241412354;0,1056525;0,0478207206454756;0,120583754522933;0,1033296;0,0619944686662985;0,156378382794594
2012-07-09;0,1348243;0,055258539418792;0,140375549787263;0,163997;0,0857243932560385;0,21777523226663;0,0634012;0,0313434710259739;0,0795383696904151;0,1058259;0,0477987933146102;0,121408165782361;0,1033796;0,0619660422183504;0,157447512027246
2012-07-10;0,133005;0,0552418860475673;0,141226064882385;0,165026;0,0856985583324428;0,219094704744477;0,0637545;0,0313340249844398;0,0800207599357919;0,1044211;0,0477843881012707;0,122143765893739;0,1039288;0,0619473673942375;0,158401469466324
2012-07-11;0,1314612;0,0559423307500664;0,142425976295515;0,167695;0,0867851812827179;0,220956224026633;0,0645415;0,0317313277084892;0,080700581759036;0,1031512;0,048390274755446;0,123181552323769;0,1053789;0,0627328348796831;0,159747317650021
2012-07-12;0,1311882;0,05594975788415;0,143298271143562;0,167919;0,0867967032405842;0,222309483692325;0,0646214;0,0317355404901588;0,0811952496275956;0,1029414;0,0483966992474922;0,123935990032115;0,10548;0,062741163549044;0,160725702885437
2012-07-13;0,1324835;0,0558687152783543;0,144087589743803;0,166635;0,0866709791754389;0,223534019254391;0,064208;0,031689571910581;0,0816429368909568;0,1039572;0,048326597163636;0,124618665660483;0,104789;0,0626502836672186;0,161611022619644
2012-07-14;0,1341282;0,0557590778917718;0,144860062847501;0,165858;0,0865008950845126;0,224732417800517;0,0639149;0,0316273839431491;0,082081144289033;0,1052085;0,0482317605133023;0,125286768475331;0,1043723;0,0625273380556057;0,162477445460103
2012-07-15;0,1357018;0,055638378559797;0,145673244989275;0,16556;0,0863136502331508;0,225993972026722;0,0637796;0,0315589214746438;0,0825423976842185;0,1064022;0,0481273552488318;0,125990079993359;0,1042111;0,0623919877553708;0,163389528565807
2012-07-16;0,1363537;0,0553298011281726;0,14626556483306;0,165585;0,0858349438942439;0,226912888556556;0,0637701;0,0313838917346413;0,0828785404902978;0,106894;0,047860434895328;0,126502374452902;0,1042229;0,0620459539593858;0,164053890566189
2012-07-17;0,1333976;0,054865702053288;0,146710849079334;0,167653;0,0851149717049022;0,227603699416548;0,0644532;0,0311206477897266;0,0831314275144807;0,1045988;0,0474589878793331;0,126887499109983;0,1053157;0,0615255206802895;0,164553336122933
2012-07-18;0,1319842;0,0545035314720674;0,147198128521334;0,169973;0,0845531245468544;0,228359662788356;0,0651531;0,0309152192127439;0,0834080440552639;0,1034511;0,0471457092994344;0,127308946189986;0,1065329;0,0611193883835947;0,165099885628428
2012-07-19;0,1320748;0,0546331895946543;0,147886744337908;0,169525;0,0847542674653315;0,229427975231493;0,0650259;0,0309887632414375;0,0837983583099495;0,1035365;0,0472578639431922;0,12790452694043;0,106288;0,061264784928322;0,165872258068832
2012-07-20;0,1335123;0,0549174190747853;0,148648269527169;0,168625;0,0851952020246952;0,230609396781805;0,0647024;0,0311499824587551;0,0842298702498631;0,1046333;0,0475037232496016;0,128563166035739;0,1058081;0,0615835153209589;0,166726406606222
2012-07-21;0,1361934;0,0549425223513387;0,148956961262323;0,16787;0,0852341455648958;0,231088299472295;0,064388;0,0311642214131246;0,0844048340796677;0,106664;0,0475254376550151;0,128830155245465;0,1054009;0,0616116657337474;0,167072646346635
2012-07-22;0,138846;0,0547871566835186;0,149542231697273;0,16768;0,0849931216843013;0,231996278750187;0,0642689;0,0310760956798177;0,0847368279132431;0,1086773;0,047391045911722;0,12933635124902;0,105287;0,0614374411589996;0,167729100729913
2012-07-23;0,1404099;0,0547193513359184;0,150107125880693;0,167878;0,084887933014031;0,232872649380007;0,0642998;0,0310376354713093;0,0850572066152063;0,109863;0,0473323940937467;0,129824924773315;0,1053729;0,0613614053267786;0,168362702719115
2012-07-24;0,1410526;0,0546344019448067;0,150727853625922;0,168049;0,0847561482240762;0,233835639835584;0,0643458;0,0309894509045983;0,0854092127536756;0,1103531;0,0472589126295123;0,130361788712954;0,1054516;0,0612661444383908;0,16905892911979
2012-07-25;0,1415244;0,0546161892873008;0,15132925580052;0,168087;0,0847278943282857;0,234768647201431;0,0643507;0,0309791204125359;0,0857502139737859;0,1107132;0,0472431586291173;0,130881937824689;0,1054656;0,0612457210555835;0,169733478245143
2012-07-26;0,1415795;0,0549813188808192;0,15210097249855;0,16814;0,0852943318996259;0,235965878466718;0,0643631;0,0311862273856036;0,0861874444961362;0,1107521;0,0475589967630455;0,131549390493596;0,1054908;0,0616551715413384;0,170599056752407
2012-07-27;0,1412266;0,0549277003981887;0,152660668191921;0,168273;0,0852111517805139;0,236834182760003;0,0644056;0,031155814179347;0,0865048129080583;0,1104777;0,0475126166235041;0,132033467914333;0,1055603;0,061595044632569;0,171226826712064
2012-07-28;0,1411864;0,0548831785512803;0,153180046692106;0,168367;0,085142083572179;0,237639941105566;0,0644273;0,0311305607210892;0,086799319603451;0,1104401;0,0474741050996611;0,132482676103425;0,105605;0,0615451185455934;0,171809377035054
2012-07-29;0,1410754;0,0548145129984865;0,153761664368597;0,168479;0,0850355604372436;0,238542256454993;0,0644545;0,031091612591314;0,087129086404013;0,1103473;0,0474147092017538;0,132985713841181;0,1056587;0,0614681180930277;0,172461736238011
2012-07-30;0,1409155;0,0557073985026578;0,154693011595783;0,168597;0,086420723145076;0,239987132480354;0,0644849;0,0315980706197719;0,0876563800764299;0,1102175;0,0481870576951521;0,133791225177012;0,1057159;0,062469385615289;0,173506357595787
2012-07-31;0,1399577;0,0558511851620831;0,155396770661825;0,169502;0,0866437841283592;0,241078934648293;0,0647872;0,0316796285661277;0,0880552641103949;0,1094718;0,0483114335633448;0,134399898732009;0,1062269;0,0626306256752345;0,174295712366517
2012-08-01;0,1382351;0,0562796450824072;0,156001453393251;0,173007;0,0873084681227361;0,242017029735857;0,0658903;0,031922657448898;0,0883977354882287;0,1080728;0,0486820526095695;0,134922881900121;0,1081917;0,0631110937764715;0,174973939800537
2012-08-02;0,1371665;0,0563152387189458;0,156432638146544;0,172573;0,0873636857040934;0,242685965725186;0,0657751;0,0319428466925387;0,0886421695647905;0,1072719;0,0487128412061216;0,13529581093492;0,1078721;0,0631510079111491;0,1754575698234
2012-08-03;0,1368453;0,056143594901136;0,156588723849035;0,172978;0,0870974089929704;0,242928118071536;0,0659117;0,0318454877488009;0,0887307641705702;0,107022;0,0485643688169214;0,135430810800729;0,1080764;0,0629585292793794;0,175632642788404
2012-08-04;0,1369897;0,0561022581830164;0,156761453507667;0,172843;0,0870332819798922;0,243196090166136;0,0658564;0,0318220409432878;0,0888286512917173;0,1071277;0,0485286124385139;0,135580205518059;0,1079974;0,0629121749448801;0,175826382998141
2012-08-05;0,137133;0,0563736825510076;0,156480698353503;0,172709;0,0874543515467984;0,242760535234934;0,0657955;0,0319759969092499;0,0886691783546615;0,107229;0,0487633952866061;0,135337387545526;0,1079141;0,0632165458895871;0,175511485796739
2012-08-06;0,1371292;0,056410436279872;0,156732611239948;0,172539;0,087511368817612;0,243151349558777;0,065721;0,0319968441746296;0,0888119119317982;0,1072164;0,0487951873663102;0,13555526469534;0,1078094;0,0632577609332428;0,17579403893458
2012-08-07;0,1369331;0,0564092605409876;0,156961628551579;0,173271;0,0875095448551339;0,243506643903525;0,0659297;0,0319961772779283;0,0889417248337781;0,1070355;0,0487941703488407;0,135753339862826;0,1081962;0,0632564424784643;0,176050911780427
2012-08-08;0,1368989;0,0564852432858054;0,157196875475254;0,174433;0,0876274193911954;0,243871601776311;0,0662871;0,0320392758285907;0,089075037712264;0,1069781;0,0488598956386008;0,135956803226533;0,1088333;0,0633416483131238;0,176314771133254
2012-08-09;0,1367771;0,0572631964855141;0,157893862571488;0,174606;0,0888342838274992;0,244952893582012;0,0663351;0,0324805425329065;0,089469562260923;0,1068768;0,0495328273626824;0,13655961759495;0,1089043;0,0642140325875562;0,177096527407184
